csv_line,id,type,score,chinese,requirement,status,chinese_vs_requirement,requirement_vs_code,code_refs,recommendation
580,OBTAIN_PERFECT_DIAMOND_PICKAXE,goal,10,获得时运 III、经验修补、耐久 III、效率 V 的钻石镐,"enchanted-item:DIAMOND_PICKAXE:fortune*3,mending*1,unbreaking*3,efficiency*5",consistent,"中文要求“获得时运 III、经验修补、耐久 III、效率 V 的钻石镐”，requirement 指定 enchanted-item:DIAMOND_PICKAXE:fortune*3,mending*1,unbreaking*3,efficiency*5。",Goal.teamProgress 遍历队伍当前在线成员背包及队伍箱中所有 DIAMOND_PICKAXE，检查是否同时具备所有指定附魔且等级达到要求。,src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress),无
581,EAT_5_UNIQUE_FOOD,goal,1,吃下 5 种不同食物,consume-unique:5,consistent,中文要求吃下 5 种不同食物，requirement 指定 consume-unique:5，数量与去重语义一致。,"Goal.teamProgress 通过 union(CONSUMED_MATERIALS, names) 过滤 isEdible 后统计不同食物种类数，达到 5 即判定完成。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
582,EAT_10_UNIQUE_FOOD,goal,1,吃下 10 种不同食物,consume-unique:10,consistent,中文要求吃下 10 种不同食物，requirement 指定 consume-unique:10，数量与去重语义一致。,"Goal.teamProgress 通过 union(CONSUMED_MATERIALS, names) 过滤 isEdible 后统计不同食物种类数，达到 10 即判定完成。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
583,EAT_15_UNIQUE_FOOD,goal,2,吃下 15 种不同食物,consume-unique:15,consistent,中文要求吃下 15 种不同食物，requirement 指定 consume-unique:15，数量与去重语义一致。,"Goal.teamProgress 通过 union(CONSUMED_MATERIALS, names) 过滤 isEdible 后统计不同食物种类数，达到 15 即判定完成。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
584,EAT_20_UNIQUE_FOOD,goal,3,吃下 20 种不同食物,consume-unique:20,consistent,中文要求吃下 20 种不同食物，requirement 指定 consume-unique:20，数量与去重语义一致。,"Goal.teamProgress 通过 union(CONSUMED_MATERIALS, names) 过滤 isEdible 后统计不同食物种类数，达到 20 即判定完成。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
585,EAT_25_UNIQUE_FOOD,goal,4,吃下 25 种不同食物,consume-unique:25,consistent,中文要求吃下 25 种不同食物，requirement 指定 consume-unique:25，数量与去重语义一致。,"Goal.teamProgress 通过 union(CONSUMED_MATERIALS, names) 过滤 isEdible 后统计不同食物种类数，达到 25 即判定完成。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
586,EAT_ALL_SOUPS,goal,2,喝下所有汤类食物,"consume-all:MUSHROOM_STEW,RABBIT_STEW,BEETROOT_SOUP,SUSPICIOUS_STEW",consistent,"中文要求“喝下所有汤类食物”，requirement 列举了全部指定消费物品（MUSHROOM_STEW,RABBIT_STEW,BEETROOT_SOUP,SUSPICIOUS_STEW）。","Goal.teamProgress 检查队伍成员消费过的材质集合 union(CONSUMED_MATERIALS, names) 是否包含列出的所有物品。","src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
587,EAT_BEETROOT_SOUP,goal,1,喝下甜菜汤,consume:BEETROOT_SOUP,consistent,中文要求“喝下甜菜汤”，requirement 指定 consume:BEETROOT_SOUP，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
588,EAT_CHORUS_FRUIT,goal,-1,吃下紫颂果,consume:CHORUS_FRUIT,consistent,中文要求“吃下紫颂果”，requirement 指定 consume:CHORUS_FRUIT，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
589,EAT_COOKIE,goal,-1,吃下曲奇,consume:COOKIE,consistent,中文要求“吃下曲奇”，requirement 指定 consume:COOKIE，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
590,EAT_GLOW_BERRY,goal,1,吃下发光浆果,consume:GLOW_BERRIES,consistent,中文要求“吃下发光浆果”，requirement 指定 consume:GLOW_BERRIES，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
591,EAT_POISONOUS_POTATO,goal,-1,吃下毒马铃薯,consume:POISONOUS_POTATO,consistent,中文要求“吃下毒马铃薯”，requirement 指定 consume:POISONOUS_POTATO，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
592,EAT_PUMPKIN_PIE,goal,2,吃下南瓜派,consume:PUMPKIN_PIE,consistent,中文要求“吃下南瓜派”，requirement 指定 consume:PUMPKIN_PIE，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
593,EAT_RABBIT_STEW,goal,1,喝下兔肉煲,consume:RABBIT_STEW,consistent,中文要求“喝下兔肉煲”，requirement 指定 consume:RABBIT_STEW，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
594,EAT_SUSPICIOUS_STEW,goal,1,喝下谜之炖菜,consume:SUSPICIOUS_STEW,consistent,中文要求“喝下谜之炖菜”，requirement 指定 consume:SUSPICIOUS_STEW，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
595,DRINK_HONEY_BOTTLE,goal,1,喝下蜂蜜瓶,consume:HONEY_BOTTLE,consistent,中文要求“喝下蜂蜜瓶”，requirement 指定 consume:HONEY_BOTTLE，物品匹配。,BasicListener.onPlayerItemConsume 监听消费事件，调用 Goal.recordConsume 记录材质；Goal.teamProgress 汇总队伍历史消费材质判定完成。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
596,DRINK_WATER_BOTTLE,goal,1,喝下一瓶水,consume-potion:WATER,consistent,中文要求“喝下一瓶水”，requirement 指定 consume-potion:WATER，药水类型匹配。,BasicListener.onPlayerItemConsume 监听消费药水，提取 PotionMeta.getBasePotionType() 并调用 Goal.recordConsumePotion；Goal.teamProgress 判定队伍成员历史账本是否饮用过指定药水。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onPlayerItemConsume), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
597,ENTER_NETHER,goal,2,获得勇往直下进度,advancement:story/enter_the_nether,consistent,中文显示“获得勇往直下进度”与目标进度命名空间 key（minecraft:story/enter_the_nether）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:story/enter_the_nether。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
598,ENTER_END,goal,3,获得末地进度,advancement:end/root,consistent,中文显示“获得末地进度”与目标进度命名空间 key（minecraft:end/root）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:end/root。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
599,GET_EYE_SPY_ADVANCEMENT,goal,2,获得隔墙有眼进度,advancement:story/follow_ender_eye,consistent,中文显示“获得隔墙有眼进度”与目标进度命名空间 key（minecraft:story/follow_ender_eye）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:story/follow_ender_eye。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
600,GET_WHAT_A_DEAL_ADVANCEMENT,goal,1,获得成交！进度,advancement:adventure/trade,consistent,中文显示“获得成交！进度”与目标进度命名空间 key（minecraft:adventure/trade）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:adventure/trade。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
601,GET_OH_SHINY_ADVANCEMENT,goal,1,获得金光闪闪进度,advancement:nether/distract_piglin,consistent,中文显示“获得金光闪闪进度”与目标进度命名空间 key（minecraft:nether/distract_piglin）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:nether/distract_piglin。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
602,GET_SNIPER_DUEL_ADVANCEMENT,goal,2,获得狙击手的对决进度,advancement:adventure/sniper_duel,consistent,中文显示“获得狙击手的对决进度”与目标进度命名空间 key（minecraft:adventure/sniper_duel）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:adventure/sniper_duel。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
603,GET_BULLSEYE_ADVANCEMENT,goal,2,获得正中靶心进度,advancement:adventure/bullseye,consistent,中文显示“获得正中靶心进度”与目标进度命名空间 key（minecraft:adventure/bullseye）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:adventure/bullseye。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
604,GET_HIRED_HELP_ADVANCEMENT,goal,2,获得招募援兵进度,advancement:adventure/summon_iron_golem,consistent,中文显示“获得招募援兵进度”与目标进度命名空间 key（minecraft:adventure/summon_iron_golem）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:adventure/summon_iron_golem。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
605,GET_THIS_BOAT_HAS_LEGS_ADVANCEMENT,goal,2,获得画船添足进度,advancement:nether/ride_strider,consistent,中文显示“获得画船添足进度”与目标进度命名空间 key（minecraft:nether/ride_strider）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:nether/ride_strider。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
606,GET_NOT_QUITE_NINE_LIVES_ADVANCEMENT,goal,2,获得锚没有九条命进度,advancement:nether/charge_respawn_anchor,consistent,中文显示“获得锚没有九条命进度”与目标进度命名空间 key（minecraft:nether/charge_respawn_anchor）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:nether/charge_respawn_anchor。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
607,GET_A_COMPLETE_CATALOGUE_ADVANCEMENT,goal,20,获得百猫全书进度,advancement:husbandry/complete_catalogue,consistent,中文显示“获得百猫全书进度”与目标进度命名空间 key（minecraft:husbandry/complete_catalogue）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:husbandry/complete_catalogue。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
608,GET_THE_WHOLE_PACKAGE_ADVANCEMENT,goal,30,获得群狼聚首进度,advancement:husbandry/whole_pack,consistent,中文显示“获得群狼聚首进度”与目标进度命名空间 key（minecraft:husbandry/whole_pack）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:husbandry/whole_pack。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
609,GET_WITH_OUR_POWERS_COMBINED_ADVANCEMENT,goal,20,获得相映生辉！进度,advancement:husbandry/froglights,consistent,中文显示“获得相映生辉！进度”与目标进度命名空间 key（minecraft:husbandry/froglights）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:husbandry/froglights。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
610,GET_BEACONATOR_ADVANCEMENT,goal,30,获得信标工程师进度,advancement:nether/create_full_beacon,consistent,中文显示“获得信标工程师进度”与目标进度命名空间 key（minecraft:nether/create_full_beacon）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:nether/create_full_beacon。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
611,GET_FEELS_LIKE_HOME_ADVANCEMENT,goal,3,获得温暖如家进度,advancement:nether/ride_strider_in_overworld_lava,consistent,中文显示“获得温暖如家进度”与目标进度命名空间 key（minecraft:nether/ride_strider_in_overworld_lava）对应。,BasicListener.onAdvancement 捕获 PlayerAdvancementDoneEvent，调用 Goal.recordAdvancement 记录到 COMPLETED_ADVANCEMENTS；Goal.teamProgress 检查队伍成员（包含已记录离线成员）是否包含 minecraft:nether/ride_strider_in_overworld_lava。,"src/main/java/top/lqsnow/blockracing/listeners/BasicListener.java (onAdvancement), src/main/java/top/lqsnow/blockracing/managers/Goal.java (teamProgress)",无
